# Per-model hold q on the hand layout for all 6,723 BPMN models in the 15-40 band,
# the population behind results/bpmn_representativeness.py and the paper's 0.87.
# Source: bpmai.tar.gz, sha256 7c40fe0c13f78943f1600f09203c30d83c41fd6c71b81902367bf057a73f947a.
# Funnel: 29,810 models archived; parsers/parse_bpmn.py parses 21,784 (>= 10 nodes, >= 1 edge);
# 13,435 have every edge a BPMN flow or association; data/make_corpus.py --bpmn keeps their
# largest component of 15 to 40 nodes, 6,723 graphs (bpmn_all.txt); data/bpmn.txt is the first 300 by id.
# Each column is the q of `station direct --corpus bpmn_all.txt --weights W`, one weight set:
# overlap 0,1,0,0,0,0,0,0; length 0,0,1,0,0,0,0,0 (--L fit); stress 0,0,0,1,0,0,0,0;
# alignA1 0,0,0,0,0,1,0,0 --align a1; flow 0,0,0,0,0,0,0,1.
id,overlap,length,stress,alignA1,flow
1105393687.json,1.000000,0.000000,0.000000,1.000000,1.000000
1105432930.json,1.000000,0.000000,0.000000,0.875000,0.625000
1105601037.json,0.947368,0.000000,0.026316,0.631579,0.894737
1105671504.json,1.000000,0.000000,0.000000,1.000000,0.741935
1105895160.json,1.000000,0.153846,0.038462,1.000000,1.000000
1105913794.json,1.000000,0.000000,0.000000,1.000000,0.920000
1105996679.json,1.000000,0.000000,0.000000,0.333333,0.888889
1106027499.json,1.000000,0.000000,0.000000,1.000000,0.916667
1106198547.json,1.000000,0.000000,0.000000,0.480000,0.760000
1106766260.json,1.000000,0.000000,0.058824,1.000000,0.882353
110756103.json,1.000000,0.000000,0.000000,0.909091,0.545455
1108521628.json,1.000000,0.000000,0.000000,1.000000,0.666667
1108739483.json,1.000000,0.000000,0.000000,0.888889,0.777778
110882465.json,1.000000,0.000000,0.000000,1.000000,0.806452
1109031845.json,1.000000,0.000000,0.000000,0.516129,0.225806
1109324015.json,1.000000,0.000000,0.052632,1.000000,1.000000
1109649593.json,1.000000,0.000000,0.000000,0.666667,0.818182
1110166345.json,1.000000,0.000000,0.043478,0.565217,1.000000
111056918.json,1.000000,0.000000,0.000000,1.000000,1.000000
1110577376.json,1.000000,0.000000,0.000000,0.769231,0.846154
1110992621.json,1.000000,0.000000,0.035714,0.928571,0.642857
1110996466.json,1.000000,0.000000,0.000000,1.000000,0.437500
111120797.json,1.000000,0.000000,0.000000,1.000000,0.920000
1111311001.json,1.000000,0.000000,0.000000,0.647059,1.000000
1111317384.json,0.942857,0.000000,0.000000,0.400000,0.942857
1111460724.json,1.000000,0.000000,0.000000,0.857143,0.642857
1111474760.json,1.000000,0.000000,0.000000,0.633333,0.933333
1111524110.json,1.000000,0.000000,0.000000,0.789474,0.736842
1111571147.json,1.000000,0.000000,0.000000,0.555556,0.777778
1111673654.json,1.000000,0.000000,0.000000,0.833333,1.000000
1111683225.json,1.000000,0.000000,0.000000,0.300000,0.675000
1112155416.json,1.000000,0.000000,0.038462,0.730769,0.807692
1112305737.json,1.000000,0.000000,0.000000,0.705882,0.588235
1112747269.json,1.000000,0.000000,0.000000,1.000000,0.928571
1112874301.json,1.000000,0.000000,0.000000,1.000000,0.647059
1112919494.json,1.000000,0.000000,0.027027,0.891892,0.837838
1113098165.json,1.000000,0.294118,0.058824,1.000000,1.000000
111350026.json,1.000000,0.000000,0.000000,1.000000,0.852941
1113681631.json,1.000000,0.100000,0.000000,1.000000,1.000000
1113777009.json,1.000000,0.000000,0.000000,1.000000,0.842105
1113938362.json,1.000000,0.000000,0.000000,1.000000,1.000000
1115053855.json,1.000000,0.000000,0.000000,1.000000,1.000000
1115559729.json,1.000000,0.000000,0.000000,1.000000,0.866667
1115696249.json,0.346154,0.000000,0.000000,0.461538,1.000000
111605436.json,1.000000,0.000000,0.000000,1.000000,1.000000
1117092573.json,1.000000,0.000000,0.000000,1.000000,0.384615
1117579118.json,1.000000,0.000000,0.000000,1.000000,0.700000
1117655232.json,1.000000,0.000000,0.000000,0.526316,0.578947
1118393223.json,1.000000,0.000000,0.000000,0.370370,0.518519
1118940976.json,1.000000,0.176471,0.000000,0.823529,1.000000
1119006818.json,1.000000,0.000000,0.000000,0.750000,1.000000
1119434839.json,1.000000,0.000000,0.000000,1.000000,0.894737
1120344110.json,1.000000,0.000000,0.000000,0.866667,0.600000
1120372590.json,1.000000,0.000000,0.000000,0.939394,0.818182
1120490975.json,1.000000,0.000000,0.000000,0.684211,0.842105
1120508778.json,1.000000,0.000000,0.000000,0.538462,0.692308
1120589054.json,1.000000,0.000000,0.000000,1.000000,0.727273
1120907010.json,1.000000,0.000000,0.000000,1.000000,1.000000
1121139933.json,1.000000,0.000000,0.000000,1.000000,1.000000
1121661892.json,1.000000,0.000000,0.000000,0.870968,0.741935
1121784515.json,1.000000,0.000000,0.000000,1.000000,1.000000
1122138279.json,1.000000,0.000000,0.387097,0.838710,0.935484
1122215936.json,1.000000,0.000000,0.000000,1.000000,0.722222
1122297250.json,1.000000,0.000000,0.000000,1.000000,0.789474
1122503610.json,1.000000,0.000000,0.000000,1.000000,1.000000
1122602057.json,1.000000,0.000000,0.052632,1.000000,1.000000
1123009835.json,1.000000,0.000000,0.000000,0.800000,0.900000
112315538.json,1.000000,0.000000,0.000000,0.647059,0.529412
1123219798.json,0.909091,0.000000,0.000000,0.681818,0.818182
1124362484.json,1.000000,0.000000,0.000000,0.878788,1.000000
1125879710.json,1.000000,0.000000,0.000000,0.689655,0.724138
1125939058.json,0.838710,0.000000,0.000000,0.677419,0.806452
1126118133.json,1.000000,0.000000,0.000000,0.111111,0.833333
1126235431.json,1.000000,0.000000,0.000000,0.529412,1.000000
1126376755.json,1.000000,0.000000,0.000000,1.000000,1.000000
1126382701.json,1.000000,0.000000,0.000000,1.000000,1.000000
1126459761.json,1.000000,0.000000,0.000000,0.550000,0.800000
112693064.json,1.000000,0.000000,0.058824,0.882353,0.882353
1127255988.json,1.000000,0.000000,0.000000,0.235294,0.588235
1127725818.json,1.000000,0.000000,0.055556,0.833333,0.888889
112784842.json,1.000000,0.000000,0.000000,1.000000,0.818182
1127886187.json,1.000000,0.000000,0.000000,1.000000,0.750000
1127922347.json,1.000000,0.000000,0.000000,0.200000,0.900000
1127974647.json,1.000000,0.000000,0.000000,1.000000,1.000000
1128235269.json,1.000000,0.000000,0.000000,1.000000,0.894737
1128261187.json,1.000000,0.047619,0.000000,1.000000,0.619048
1128309889.json,1.000000,0.000000,0.000000,1.000000,0.666667
1128491225.json,1.000000,0.000000,0.000000,0.533333,0.733333
1129409993.json,1.000000,0.000000,0.000000,1.000000,1.000000
1129469603.json,1.000000,0.000000,0.000000,0.814815,0.740741
1129788489.json,1.000000,0.000000,0.050000,1.000000,0.800000
112991768.json,1.000000,0.000000,0.000000,1.000000,1.000000
1130036242.json,1.000000,0.000000,0.000000,0.600000,0.920000
1130754447.json,1.000000,0.000000,0.000000,1.000000,0.818182
1131152056.json,1.000000,0.066667,0.000000,0.866667,1.000000
1131428622.json,1.000000,0.000000,0.000000,1.000000,1.000000
1131600497.json,1.000000,0.045455,0.000000,1.000000,1.000000
1131836531.json,1.000000,0.000000,0.000000,1.000000,1.000000
1132088609.json,1.000000,0.095238,0.000000,1.000000,1.000000
1132368293.json,1.000000,0.000000,0.000000,1.000000,0.592593
1133104255.json,1.000000,0.000000,0.000000,0.680000,0.600000
1133219832.json,1.000000,0.000000,0.000000,1.000000,1.000000
1133711620.json,1.000000,0.000000,0.000000,1.000000,0.513514
1133751658.json,1.000000,0.000000,0.000000,1.000000,0.900000
113395937.json,1.000000,0.000000,0.000000,0.400000,0.800000
113410036.json,1.000000,0.000000,0.000000,0.764706,1.000000
1134352460.json,1.000000,0.000000,0.000000,0.625000,0.916667
1134507895.json,1.000000,0.000000,0.000000,0.689655,0.620690
1134857939.json,1.000000,0.000000,0.000000,0.842105,0.842105
1135177243.json,1.000000,0.000000,0.000000,1.000000,0.571429
1135266315.json,1.000000,0.000000,0.000000,0.809524,0.809524
1135353886.json,1.000000,0.000000,0.000000,0.777778,1.000000
1135693645.json,1.000000,0.000000,0.055556,1.000000,1.000000
1136692169.json,1.000000,0.000000,0.000000,0.702703,0.783784
113682288.json,1.000000,0.000000,0.000000,0.548387,0.935484
1137540788.json,1.000000,0.000000,0.000000,0.388889,0.666667
1137559701.json,1.000000,0.000000,0.000000,1.000000,0.916667
1137967821.json,1.000000,0.000000,0.000000,1.000000,0.575758
113842206.json,1.000000,0.029412,0.000000,0.764706,1.000000
1138902023.json,1.000000,0.000000,0.000000,0.294118,0.470588
1139006560.json,1.000000,0.000000,0.000000,0.833333,0.944444
1139111958.json,1.000000,0.000000,0.000000,0.809524,0.619048
1139484048.json,1.000000,0.000000,0.000000,0.432432,0.702703
1139605020.json,1.000000,0.000000,0.000000,1.000000,1.000000
1139686115.json,1.000000,0.066667,0.000000,1.000000,0.600000
1139840448.json,1.000000,0.000000,0.000000,1.000000,1.000000
1140123031.json,1.000000,0.000000,0.000000,1.000000,1.000000
1140240328.json,1.000000,0.000000,0.000000,0.842105,0.631579
1140300316.json,1.000000,0.000000,0.000000,0.964286,0.607143
1140325200.json,1.000000,0.000000,0.000000,0.444444,0.611111
1140533881.json,1.000000,0.000000,0.000000,0.800000,0.840000
1141112063.json,1.000000,0.000000,0.000000,0.821429,0.357143
11411378.json,1.000000,0.000000,0.045455,1.000000,0.818182
1141257316.json,1.000000,0.000000,0.000000,0.733333,0.733333
1141346220.json,1.000000,0.000000,0.000000,1.000000,0.894737
114150965.json,0.935484,0.000000,0.032258,0.838710,1.000000
1141596279.json,1.000000,0.000000,0.000000,0.900000,0.850000
1141760526.json,1.000000,0.000000,0.000000,1.000000,0.913043
1142004229.json,1.000000,0.000000,0.000000,1.000000,0.916667
1142095522.json,1.000000,0.000000,0.000000,0.225000,0.325000
1142167261.json,1.000000,0.000000,0.000000,0.947368,1.000000
1142221726.json,1.000000,0.000000,0.000000,0.476190,0.904762
1142444118.json,1.000000,0.000000,0.000000,1.000000,1.000000
1143078822.json,1.000000,0.000000,0.000000,0.888889,0.722222
1143434794.json,1.000000,0.000000,0.000000,1.000000,0.866667
1143440229.json,1.000000,0.043478,0.000000,0.782609,0.782609
1144997677.json,1.000000,0.041667,0.000000,1.000000,0.833333
1145000657.json,1.000000,0.000000,0.000000,0.708333,0.916667
1145083360.json,1.000000,0.000000,0.000000,0.791667,0.833333
1145099053.json,1.000000,0.200000,0.333333,1.000000,1.000000
1145380957.json,1.000000,0.000000,0.000000,0.566667,0.466667
1146076955.json,1.000000,0.000000,0.000000,0.409091,0.590909
1146260055.json,1.000000,0.000000,0.000000,0.440000,0.920000
1146777053.json,1.000000,0.000000,0.032258,0.709677,0.935484
1146876404.json,1.000000,0.000000,0.055556,1.000000,0.722222
1146990943.json,1.000000,0.066667,0.066667,1.000000,1.000000
1147611244.json,1.000000,0.250000,0.000000,1.000000,0.625000
1147807469.json,1.000000,0.000000,0.000000,1.000000,0.875000
1148294920.json,1.000000,0.000000,0.000000,1.000000,0.785714
1148354528.json,1.000000,0.000000,0.000000,1.000000,0.766667
1149156631.json,1.000000,0.000000,0.000000,1.000000,0.580645
1149177041.json,1.000000,0.000000,0.000000,0.360000,0.640000
1149225313.json,1.000000,0.000000,0.000000,1.000000,0.375000
114940885.json,1.000000,0.000000,0.000000,0.611111,0.888889
1149447998.json,1.000000,0.000000,0.000000,1.000000,1.000000
1149711428.json,1.000000,0.000000,0.000000,0.411765,1.000000
1149738641.json,1.000000,0.000000,0.000000,0.666667,0.833333
1149785451.json,1.000000,0.312500,0.187500,1.000000,1.000000
1149836306.json,1.000000,0.000000,0.032258,0.903226,0.935484
1150021769.json,1.000000,0.000000,0.000000,0.736842,0.894737
1150027108.json,1.000000,0.000000,0.058824,0.647059,0.647059
1150045834.json,1.000000,0.000000,0.000000,0.764706,0.764706
1150421859.json,1.000000,0.000000,0.000000,0.973684,0.947368
1150721490.json,1.000000,0.000000,0.000000,0.764706,0.705882
1151121658.json,1.000000,0.000000,0.000000,1.000000,0.764706
1151266807.json,1.000000,0.000000,0.000000,0.750000,1.000000
1151267893.json,1.000000,0.000000,0.000000,0.666667,0.733333
1151314653.json,0.894737,0.000000,0.000000,0.736842,0.473684
1151333696.json,1.000000,0.000000,0.000000,0.875000,0.600000
115155708.json,0.809524,0.047619,0.000000,0.285714,1.000000
1151713265.json,0.937500,0.000000,0.031250,0.531250,0.781250
1151957735.json,1.000000,0.000000,0.000000,1.000000,0.909091
1152261514.json,1.000000,0.000000,0.000000,0.588235,0.411765
1152283314.json,1.000000,0.000000,0.000000,0.882353,0.588235
1152485633.json,1.000000,0.000000,0.000000,1.000000,1.000000
1152614806.json,1.000000,0.000000,0.000000,0.772727,0.909091
1152858714.json,1.000000,0.000000,0.045455,0.818182,0.590909
1153427929.json,0.793103,0.000000,0.034483,0.448276,0.689655
1153548192.json,1.000000,0.000000,0.041667,0.583333,0.708333
115360573.json,1.000000,0.000000,0.000000,0.727273,1.000000
1154254558.json,1.000000,0.000000,0.000000,0.888889,0.888889
1154767513.json,1.000000,0.000000,0.000000,1.000000,1.000000
1154812731.json,1.000000,0.000000,0.000000,1.000000,0.882353
1155118263.json,1.000000,0.000000,0.000000,0.656250,0.812500
1155406537.json,1.000000,0.000000,0.000000,0.285714,0.904762
1156047573.json,1.000000,0.000000,0.000000,0.565217,0.695652
1156160156.json,1.000000,0.000000,0.000000,0.655172,0.793103
1156187956.json,1.000000,0.000000,0.031250,1.000000,0.937500
1156483740.json,1.000000,0.000000,0.000000,1.000000,0.800000
1156822711.json,1.000000,0.222222,0.000000,1.000000,1.000000
1157103317.json,1.000000,0.000000,0.066667,1.000000,1.000000
1157521556.json,1.000000,0.000000,0.000000,1.000000,0.692308
1157556518.json,1.000000,0.000000,0.000000,1.000000,0.916667
1158186539.json,1.000000,0.000000,0.000000,1.000000,0.800000
1158664012.json,1.000000,0.000000,0.000000,0.862069,0.724138
1158936132.json,1.000000,0.111111,0.000000,1.000000,0.777778
11597756.json,1.000000,0.000000,0.000000,0.437500,0.750000
1159794605.json,1.000000,0.000000,0.000000,0.678571,0.857143
1160066690.json,1.000000,0.000000,0.000000,1.000000,0.600000
1160086751.json,0.923077,0.000000,0.000000,0.653846,0.807692
116074389.json,1.000000,0.000000,0.000000,1.000000,0.761905
1160866544.json,1.000000,0.000000,0.000000,0.666667,0.761905
1160877959.json,1.000000,0.000000,0.000000,1.000000,1.000000
1160995450.json,1.000000,0.000000,0.000000,1.000000,0.789474
1161275300.json,1.000000,0.058824,0.000000,0.352941,0.882353
1162331663.json,1.000000,0.000000,0.000000,1.000000,0.875000
1162747107.json,1.000000,0.000000,0.000000,1.000000,0.900000
1163089431.json,1.000000,0.000000,0.000000,1.000000,0.826087
1163314687.json,1.000000,0.029412,0.000000,0.882353,0.676471
1163533027.json,1.000000,0.000000,0.000000,0.687500,0.875000
1163822950.json,1.000000,0.000000,0.000000,0.666667,0.523810
1163999029.json,1.000000,0.000000,0.000000,1.000000,1.000000
1164147951.json,1.000000,0.000000,0.083333,0.500000,1.000000
1164326827.json,1.000000,0.000000,0.000000,1.000000,0.894737
1164381284.json,1.000000,0.000000,0.055556,0.722222,1.000000
1165644449.json,1.000000,0.000000,0.000000,0.897436,0.589744
1165672134.json,1.000000,0.000000,0.000000,0.454545,0.909091
1166087160.json,1.000000,0.000000,0.000000,1.000000,0.875000
1166520634.json,1.000000,0.000000,0.000000,1.000000,1.000000
116655811.json,0.913043,0.000000,0.000000,0.217391,0.782609
1166618708.json,1.000000,0.000000,0.000000,0.750000,0.500000
1166713953.json,1.000000,0.000000,0.000000,0.727273,0.939394
1167127756.json,1.000000,0.058824,0.058824,1.000000,0.764706
1167221548.json,1.000000,0.000000,0.000000,0.769231,0.743590
1167231445.json,1.000000,0.000000,0.000000,1.000000,1.000000
1167481848.json,1.000000,0.000000,0.000000,1.000000,0.882353
1167521718.json,1.000000,0.000000,0.000000,0.812500,0.718750
1167931985.json,1.000000,0.000000,0.000000,1.000000,1.000000
1168017893.json,1.000000,0.000000,0.000000,1.000000,0.821429
1168188392.json,1.000000,0.000000,0.043478,0.782609,0.913043
1168205075.json,1.000000,0.000000,0.000000,1.000000,0.894737
1168252224.json,1.000000,0.000000,0.000000,0.631579,0.789474
1168277478.json,1.000000,0.000000,0.000000,0.894737,0.736842
1168556146.json,1.000000,0.000000,0.000000,0.973684,0.947368
1168599934.json,1.000000,0.000000,0.000000,0.555556,0.740741
11688952.json,1.000000,0.000000,0.000000,0.259259,0.555556
1169029479.json,1.000000,0.000000,0.000000,0.851852,0.666667
1169142192.json,1.000000,0.000000,0.060606,0.696970,0.818182
1169316981.json,0.916667,0.000000,0.000000,0.291667,0.833333
1169568035.json,1.000000,0.000000,0.000000,0.750000,0.678571
1169939803.json,1.000000,0.000000,0.000000,0.629630,0.925926
1170090237.json,1.000000,0.000000,0.000000,1.000000,0.882353
1170697561.json,1.000000,0.000000,0.157895,1.000000,1.000000
1170924526.json,1.000000,0.000000,0.047619,0.666667,0.761905
117191281.json,1.000000,0.000000,0.000000,0.769231,0.576923
1172129479.json,1.000000,0.000000,0.000000,0.772727,0.909091
1172579408.json,1.000000,0.000000,0.000000,0.900000,0.800000
1172669616.json,1.000000,0.000000,0.000000,1.000000,0.619048
1173681471.json,1.000000,0.000000,0.000000,1.000000,0.666667
1173869685.json,1.000000,0.000000,0.000000,0.315789,0.789474
1174286601.json,1.000000,0.000000,0.000000,1.000000,0.909091
1174369546.json,1.000000,0.000000,0.000000,0.564103,0.512821
1174713879.json,1.000000,0.000000,0.000000,0.666667,0.600000
11749144.json,1.000000,0.000000,0.000000,0.700000,0.766667
1174927742.json,1.000000,0.000000,0.000000,1.000000,0.727273
1175155516.json,1.000000,0.000000,0.000000,1.000000,0.888889
1175307781.json,1.000000,0.000000,0.000000,0.705882,0.882353
117580744.json,1.000000,0.000000,0.000000,0.466667,0.466667
1175979386.json,1.000000,0.000000,0.000000,1.000000,0.583333
1176458936.json,0.894737,0.000000,0.000000,0.631579,0.789474
1176514447.json,1.000000,0.000000,0.000000,0.909091,0.727273
1176643547.json,1.000000,0.000000,0.076923,1.000000,1.000000
1176833466.json,1.000000,0.000000,0.000000,1.000000,0.945946
1177117748.json,1.000000,0.055556,0.111111,1.000000,1.000000
1177747036.json,1.000000,0.000000,0.000000,0.833333,0.666667
1178043145.json,1.000000,0.000000,0.000000,0.700000,0.800000
1178747747.json,1.000000,0.000000,0.000000,0.866667,0.733333
1179296702.json,1.000000,0.000000,0.043478,0.652174,0.913043
1179518963.json,1.000000,0.000000,0.000000,1.000000,0.777778
117982406.json,1.000000,0.000000,0.000000,0.800000,0.500000
1179960911.json,1.000000,0.117647,0.000000,1.000000,1.000000
1180124297.json,1.000000,0.000000,0.000000,0.875000,0.750000
1180168927.json,1.000000,0.062500,0.000000,1.000000,0.875000
1180349931.json,1.000000,0.000000,0.000000,0.571429,0.642857
1180504179.json,1.000000,0.105263,0.105263,1.000000,1.000000
1180803515.json,1.000000,0.000000,0.000000,1.000000,1.000000
1180895063.json,1.000000,0.000000,0.066667,0.600000,1.000000
1180946358.json,1.000000,0.000000,0.000000,0.750000,0.800000
1180998122.json,1.000000,0.000000,0.090909,0.666667,0.939394
118119366.json,1.000000,0.000000,0.027027,0.891892,0.837838
1181313383.json,1.000000,0.000000,0.000000,1.000000,0.875000
1181660092.json,1.000000,0.476190,0.476190,1.000000,1.000000
1181741165.json,1.000000,0.000000,0.000000,0.838710,0.709677
1181901031.json,1.000000,0.266667,0.533333,1.000000,1.000000
1182064388.json,1.000000,0.000000,0.000000,1.000000,1.000000
11823167.json,1.000000,0.000000,0.000000,1.000000,0.727273
1182460499.json,1.000000,0.000000,0.000000,1.000000,0.775000
1182515569.json,1.000000,0.000000,0.000000,0.900000,0.800000
118300657.json,1.000000,0.133333,0.000000,0.933333,0.800000
118316708.json,1.000000,0.000000,0.000000,0.913043,0.913043
1183247771.json,1.000000,0.000000,0.030303,0.878788,0.636364
1183275938.json,1.000000,0.000000,0.000000,0.619048,0.714286
1183280737.json,1.000000,0.000000,0.000000,1.000000,0.800000
1183370365.json,1.000000,0.000000,0.000000,1.000000,0.900000
1183480022.json,1.000000,0.000000,0.000000,0.903226,1.000000
1183734576.json,1.000000,0.000000,0.000000,0.809524,1.000000
1183894400.json,1.000000,0.000000,0.000000,1.000000,0.807692
118414119.json,1.000000,0.266667,0.533333,1.000000,1.000000
11843131.json,1.000000,0.000000,0.000000,0.812500,1.000000
1184729665.json,1.000000,0.000000,0.043478,0.347826,0.826087
1184975912.json,1.000000,0.000000,0.000000,0.700000,0.900000
1185324200.json,1.000000,0.000000,0.000000,1.000000,1.000000
1185486645.json,1.000000,0.000000,0.000000,0.909091,1.000000
1186377611.json,1.000000,0.000000,0.000000,1.000000,1.000000
1186474193.json,1.000000,0.000000,0.000000,0.904762,0.714286
1187263169.json,1.000000,0.000000,0.000000,1.000000,0.888889
1187503880.json,1.000000,0.000000,0.000000,0.875000,1.000000
1188104361.json,1.000000,0.000000,0.047619,1.000000,0.714286
1188474268.json,1.000000,0.000000,0.000000,0.600000,0.466667
1189659954.json,1.000000,0.000000,0.000000,1.000000,0.789474
1189699194.json,1.000000,0.000000,0.000000,0.843750,0.687500
1189731883.json,1.000000,0.000000,0.000000,1.000000,0.428571
1189864397.json,1.000000,0.000000,0.000000,1.000000,0.680000
1190287113.json,1.000000,0.000000,0.000000,1.000000,1.000000
1191287264.json,1.000000,0.000000,0.000000,0.818182,0.727273
1191408267.json,1.000000,0.000000,0.000000,0.675000,0.925000
1191577751.json,1.000000,0.000000,0.000000,0.466667,0.500000
1191880700.json,1.000000,0.111111,0.055556,0.833333,0.777778
1192098243.json,0.892857,0.000000,0.000000,1.000000,0.821429
1192212369.json,1.000000,0.000000,0.000000,1.000000,0.600000
1192280578.json,1.000000,0.000000,0.000000,0.857143,0.809524
1192603207.json,1.000000,0.000000,0.000000,0.888889,1.000000
1192653070.json,1.000000,0.000000,0.000000,1.000000,1.000000
1192827116.json,1.000000,0.000000,0.045455,1.000000,0.909091
1193229086.json,1.000000,0.000000,0.000000,1.000000,0.882353
1193270233.json,1.000000,0.000000,0.000000,1.000000,0.666667
1193959837.json,1.000000,0.000000,0.029412,1.000000,1.000000
1194113163.json,1.000000,0.000000,0.000000,1.000000,1.000000
1194287940.json,1.000000,0.000000,0.000000,0.960000,1.000000
1194463540.json,1.000000,0.000000,0.000000,1.000000,0.900000
1194674976.json,1.000000,0.000000,0.000000,1.000000,1.000000
1195286382.json,1.000000,0.000000,0.000000,0.777778,1.000000
1195484083.json,1.000000,0.000000,0.000000,1.000000,0.837838
1195732254.json,1.000000,0.000000,0.000000,1.000000,1.000000
1197236368.json,1.000000,0.000000,0.000000,1.000000,0.777778
1197375677.json,1.000000,0.000000,0.000000,0.720000,0.760000
1197502275.json,1.000000,0.000000,0.111111,0.777778,0.666667
1197647716.json,1.000000,0.000000,0.000000,0.705882,1.000000
1197797109.json,1.000000,0.000000,0.000000,0.428571,0.428571
119873682.json,0.838710,0.000000,0.000000,0.677419,0.806452
1198831713.json,1.000000,0.000000,0.105263,0.894737,1.000000
1199305372.json,1.000000,0.000000,0.000000,1.000000,0.777778
1199385395.json,1.000000,0.000000,0.000000,1.000000,0.750000
1199410956.json,1.000000,0.000000,0.000000,0.583333,0.666667
1200242990.json,1.000000,0.000000,0.000000,1.000000,0.695652
1200334053.json,1.000000,0.000000,0.117647,0.882353,0.647059
1200342432.json,1.000000,0.000000,0.000000,0.966667,0.733333
1200502149.json,1.000000,0.000000,0.000000,1.000000,0.920000
1201133546.json,1.000000,0.000000,0.000000,0.925926,0.629630
1201198762.json,1.000000,0.000000,0.043478,1.000000,0.913043
1201341841.json,1.000000,0.000000,0.066667,0.800000,0.866667
12022237.json,1.000000,0.000000,0.050000,0.200000,0.750000
1202458409.json,1.000000,0.000000,0.043478,1.000000,0.913043
1202643449.json,1.000000,0.000000,0.000000,1.000000,0.894737
1203056481.json,1.000000,0.000000,0.038462,1.000000,0.692308
1203080808.json,1.000000,0.000000,0.000000,0.900000,0.900000
1203475857.json,1.000000,0.000000,0.000000,0.576923,0.846154
1203916741.json,0.851852,0.000000,0.000000,1.000000,0.777778
1204110744.json,1.000000,0.000000,0.000000,1.000000,0.882353
1204188753.json,1.000000,0.000000,0.000000,0.933333,0.733333
1204551565.json,1.000000,0.000000,0.000000,0.653846,0.884615
12047387.json,1.000000,0.000000,0.000000,0.727273,0.772727
120491528.json,1.000000,0.000000,0.000000,0.576923,0.615385
1205025738.json,1.000000,0.000000,0.000000,1.000000,1.000000
1205062650.json,1.000000,0.000000,0.000000,1.000000,0.850000
1205307298.json,1.000000,0.000000,0.000000,1.000000,0.733333
1205311588.json,1.000000,0.000000,0.000000,0.814815,0.592593
1205588343.json,1.000000,0.000000,0.000000,0.840000,0.840000
1205839717.json,1.000000,0.000000,0.000000,0.476190,0.666667
1206073475.json,1.000000,0.000000,0.000000,0.812500,0.875000
1206074201.json,1.000000,0.227273,0.227273,1.000000,0.909091
1206192597.json,1.000000,0.000000,0.045455,1.000000,0.818182
1206205153.json,1.000000,0.000000,0.000000,0.882353,0.764706
1206274741.json,1.000000,0.000000,0.000000,1.000000,0.870968
1206511276.json,1.000000,0.000000,0.035714,0.107143,0.785714
1206754522.json,1.000000,0.000000,0.000000,0.421053,0.368421
1206822676.json,1.000000,0.034483,0.000000,0.827586,0.724138
1207614737.json,1.000000,0.000000,0.027778,0.694444,1.000000
1207663624.json,1.000000,0.000000,0.000000,0.533333,0.666667
1207759168.json,1.000000,0.000000,0.026316,1.000000,0.736842
1208272458.json,1.000000,0.000000,0.000000,1.000000,0.920000
1208274528.json,1.000000,0.000000,0.000000,0.241379,0.448276
1208761731.json,1.000000,0.000000,0.000000,1.000000,0.700000
1209792448.json,0.939394,0.000000,0.000000,0.666667,0.545455
120982910.json,1.000000,0.000000,0.000000,0.833333,0.833333
1210034201.json,1.000000,0.047619,0.000000,1.000000,1.000000
1210358644.json,1.000000,0.000000,0.000000,1.000000,1.000000
121101353.json,1.000000,0.000000,0.000000,0.708333,1.000000
